event_index,case_id,reward,completion_length,parse_success,parse_error,score,certificate_score,control_satisfied_resolution,unsafe_release,reward_components,result_class
247,CASE-D-005,0.88623,2788,True,,0.76,1.0,1.0,False,"{'final_score': 0.76, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
248,CASE-D-005,0.454335,2719,True,partial_json_recovery: Expecting property name enclosed in double quotes: line 1 column 310 (char 309),0.2529,0.6975,0.0,False,"{'final_score': 0.2529, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8688, 'institutional_loss_score': 0.9805, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
249,CASE-B-005,-0.0125,1908,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 850 (char 849)",-0.25,0.0,0.0,False,"{'final_score': -0.25, 'certificate_score': 0.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.0, 'institutional_loss_score': 0.0, 'parse_success': 1.0, 'unsafe_release': 0.0}",
250,CASE-B-005,0.777995,1269,True,,0.84,1.0,0.0,False,"{'final_score': 0.84, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 1.0, 'institutional_loss_score': 0.9999, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
251,CASE-B-005,0.462195,2319,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 970 (char 969)",0.3343,0.7475,0.0,False,"{'final_score': 0.3343, 'certificate_score': 0.7475, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.525, 'institutional_loss_score': 0.9427, 'parse_success': 1.0, 'unsafe_release': 0.0}",false_positive_overcontrol
252,CASE-B-005,0.777995,1367,True,,0.84,1.0,0.0,False,"{'final_score': 0.84, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 1.0, 'institutional_loss_score': 0.9999, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
253,CASE-D-002::variant-1,0.57304,2119,True,,0.4394,0.8875,0.0,False,"{'final_score': 0.4394, 'certificate_score': 0.8875, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9339, 'institutional_loss_score': 0.9759, 'parse_success': 1.0, 'unsafe_release': 0.0}",incorrect_resolution
254,CASE-D-002::variant-1,0.57583,2181,True,,0.4456,0.8875,0.0,False,"{'final_score': 0.4456, 'certificate_score': 0.8875, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9339, 'institutional_loss_score': 0.9759, 'parse_success': 1.0, 'unsafe_release': 0.0}",incorrect_resolution
255,CASE-D-002::variant-1,0.445695,2155,True,,0.239,0.6975,0.0,False,"{'final_score': 0.239, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8408, 'institutional_loss_score': 0.9888, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
256,CASE-D-002::variant-1,0.54883,2126,True,,0.3856,0.8875,0.0,False,"{'final_score': 0.3856, 'certificate_score': 0.8875, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9339, 'institutional_loss_score': 0.9759, 'parse_success': 1.0, 'unsafe_release': 0.0}",incorrect_resolution
257,CASE-D-002::variant-0,0.602335,2778,True,,0.5045,0.8875,0.0,False,"{'final_score': 0.5045, 'certificate_score': 0.8875, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9339, 'institutional_loss_score': 0.9759, 'parse_success': 1.0, 'unsafe_release': 0.0}",incorrect_resolution
258,CASE-D-002::variant-0,0.615835,2270,True,,0.5345,0.8875,0.0,False,"{'final_score': 0.5345, 'certificate_score': 0.8875, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9339, 'institutional_loss_score': 0.9759, 'parse_success': 1.0, 'unsafe_release': 0.0}",incorrect_resolution
259,CASE-D-002::variant-0,0.61075,2181,True,,0.5232,0.8875,0.0,False,"{'final_score': 0.5232, 'certificate_score': 0.8875, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9339, 'institutional_loss_score': 0.9759, 'parse_success': 1.0, 'unsafe_release': 0.0}",incorrect_resolution
260,CASE-D-002::variant-0,0.581995,2590,True,,0.4593,0.8875,0.0,False,"{'final_score': 0.4593, 'certificate_score': 0.8875, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9339, 'institutional_loss_score': 0.9759, 'parse_success': 1.0, 'unsafe_release': 0.0}",incorrect_resolution
261,CASE-B-002,0.283515,2343,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 370 (char 369)",0.01,0.36,0.0,False,"{'final_score': 0.01, 'certificate_score': 0.36, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.7568, 'institutional_loss_score': 0.9867, 'parse_success': 1.0, 'unsafe_release': 0.0}",control_boundary_failed
262,CASE-B-002,0.40206,1868,True,,0.0993,0.8375,0.0,False,"{'final_score': 0.0993, 'certificate_score': 0.8375, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8325, 'institutional_loss_score': 0.97, 'parse_success': 1.0, 'unsafe_release': 0.0}",control_boundary_failed
263,CASE-B-002,0.381035,1905,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 1092 (char 1091)",0.1005,0.6975,0.0,False,"{'final_score': 0.1005, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8185, 'institutional_loss_score': 0.9867, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
264,CASE-B-002,0.381935,4462,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 814 (char 813)",0.1025,0.6975,0.0,False,"{'final_score': 0.1025, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8185, 'institutional_loss_score': 0.9867, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
265,CASE-C-004::variant-0,0.562375,2115,True,,0.4157,0.8875,0.0,False,"{'final_score': 0.4157, 'certificate_score': 0.8875, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9339, 'institutional_loss_score': 0.9759, 'parse_success': 1.0, 'unsafe_release': 0.0}",incorrect_resolution
266,CASE-C-004::variant-0,0.59508,2071,True,,0.5082,0.8375,0.0,False,"{'final_score': 0.5082, 'certificate_score': 0.8375, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.92, 'institutional_loss_score': 0.9753, 'parse_success': 1.0, 'unsafe_release': 0.0}",incorrect_resolution
267,CASE-C-004::variant-0,0.601125,2648,True,partial_json_recovery: Expecting ':' delimiter: line 1 column 2635 (char 2634),0.5393,0.81,0.0,False,"{'final_score': 0.5393, 'certificate_score': 0.81, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.88, 'institutional_loss_score': 0.9788, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
268,CASE-C-004::variant-0,0.60144,2856,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 2183 (char 2182)",0.54,0.81,0.0,False,"{'final_score': 0.54, 'certificate_score': 0.81, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.88, 'institutional_loss_score': 0.9788, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
269,CASE-D-006::variant-0,0.538505,2198,True,,0.3647,0.8875,0.0,False,"{'final_score': 0.3647, 'certificate_score': 0.8875, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.925, 'institutional_loss_score': 0.9753, 'parse_success': 1.0, 'unsafe_release': 0.0}",incorrect_resolution
270,CASE-D-006::variant-0,0.56683,2091,True,,0.4256,0.8875,0.0,False,"{'final_score': 0.4256, 'certificate_score': 0.8875, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9339, 'institutional_loss_score': 0.9759, 'parse_success': 1.0, 'unsafe_release': 0.0}",incorrect_resolution
271,CASE-D-006::variant-0,0.595135,2305,True,,0.4885,0.8875,0.0,False,"{'final_score': 0.4885, 'certificate_score': 0.8875, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9339, 'institutional_loss_score': 0.9759, 'parse_success': 1.0, 'unsafe_release': 0.0}",incorrect_resolution
272,CASE-D-006::variant-0,0.56512,2126,True,,0.4218,0.8875,0.0,False,"{'final_score': 0.4218, 'certificate_score': 0.8875, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9339, 'institutional_loss_score': 0.9759, 'parse_success': 1.0, 'unsafe_release': 0.0}",incorrect_resolution
273,CASE-D-001::variant-0,0.464265,2940,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 2207 (char 2206)",0.2756,0.6975,0.0,False,"{'final_score': 0.2756, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8618, 'institutional_loss_score': 0.9888, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
274,CASE-D-001::variant-0,0.74973,2734,True,,0.79,1.0,0.0,False,"{'final_score': 0.79, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
275,CASE-D-001::variant-0,0.464265,2902,True,partial_json_recovery: Expecting property name enclosed in double quotes: line 1 column 2385 (char 2384),0.2756,0.6975,0.0,False,"{'final_score': 0.2756, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8618, 'institutional_loss_score': 0.9888, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
276,CASE-D-001::variant-0,0.647455,2611,True,,0.5805,0.95,0.0,False,"{'final_score': 0.5805, 'certificate_score': 0.95, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9401, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
277,CASE-A-003,0.902645,1926,True,,0.8781,0.95,1.0,False,"{'final_score': 0.8781, 'certificate_score': 0.95, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.6651, 'institutional_loss_score': 0.9698, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
278,CASE-A-003,0.919745,1926,True,,0.9161,0.95,1.0,False,"{'final_score': 0.9161, 'certificate_score': 0.95, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.6651, 'institutional_loss_score': 0.9698, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
279,CASE-A-003,0.902645,1926,True,,0.8781,0.95,1.0,False,"{'final_score': 0.8781, 'certificate_score': 0.95, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.6651, 'institutional_loss_score': 0.9698, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
280,CASE-A-003,0.902645,1925,True,,0.8781,0.95,1.0,False,"{'final_score': 0.8781, 'certificate_score': 0.95, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.6651, 'institutional_loss_score': 0.9698, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
281,CASE-B-004,0.70829,1498,True,,0.72,1.0,0.0,False,"{'final_score': 0.72, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8488, 'institutional_loss_score': 0.9882, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
282,CASE-B-004,0.383195,4206,True,partial_json_recovery: Expecting property name enclosed in double quotes: line 1 column 1031 (char 1030),0.1053,0.6975,0.0,False,"{'final_score': 0.1053, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8185, 'institutional_loss_score': 0.9867, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
283,CASE-B-004,0.57244,1442,True,,0.42,1.0,0.0,False,"{'final_score': 0.42, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8488, 'institutional_loss_score': 0.9712, 'parse_success': 1.0, 'unsafe_release': 0.0}",control_boundary_failed
284,CASE-B-004,0.383195,2115,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 1754 (char 1753)",0.1053,0.6975,0.0,False,"{'final_score': 0.1053, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8185, 'institutional_loss_score': 0.9867, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
285,CASE-D-001,0.465255,5408,True,partial_json_recovery: Expecting value: line 1 column 1846 (char 1845),0.2778,0.6975,0.0,False,"{'final_score': 0.2778, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8618, 'institutional_loss_score': 0.9888, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
286,CASE-D-001,0.959535,2661,True,,0.9229,1.0,1.0,False,"{'final_score': 0.9229, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
287,CASE-D-001,0.910845,2761,True,,0.8147,1.0,1.0,False,"{'final_score': 0.8147, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
288,CASE-D-001,0.465255,2710,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 1877 (char 1876)",0.2778,0.6975,0.0,False,"{'final_score': 0.2778, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8618, 'institutional_loss_score': 0.9888, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
289,CASE-C-003::variant-0,0.573765,1936,True,,0.3999,1.0,0.0,False,"{'final_score': 0.3999, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.986, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
290,CASE-C-003::variant-0,0.614165,1931,True,,0.5086,0.95,0.0,False,"{'final_score': 0.5086, 'certificate_score': 0.95, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9312, 'institutional_loss_score': 0.9935, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
291,CASE-C-003::variant-0,0.414395,2556,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 2362 (char 2361)",0.1657,0.6975,0.0,False,"{'final_score': 0.1657, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8618, 'institutional_loss_score': 0.9805, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
292,CASE-C-003::variant-0,0.73656,2243,True,,0.4274,1.0,1.0,False,"{'final_score': 0.4274, 'certificate_score': 1.0, 'control_satisfied_resolution': 1.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",valid_success
293,CASE-C-001,0.428175,6168,True,partial_json_recovery: Expecting ':' delimiter: line 1 column 1671 (char 1670),0.2066,0.6975,0.0,False,"{'final_score': 0.2066, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8145, 'institutional_loss_score': 0.9826, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
294,CASE-C-001,0.428175,2498,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 1857 (char 1856)",0.2066,0.6975,0.0,False,"{'final_score': 0.2066, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8145, 'institutional_loss_score': 0.9826, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
295,CASE-C-001,0.428175,2015,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 2014 (char 2013)",0.2066,0.6975,0.0,False,"{'final_score': 0.2066, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8145, 'institutional_loss_score': 0.9826, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
296,CASE-C-001,0.428175,2234,True,partial_json_recovery: Expecting property name enclosed in double quotes: line 1 column 1587 (char 1586),0.2066,0.6975,0.0,False,"{'final_score': 0.2066, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8145, 'institutional_loss_score': 0.9826, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
297,CASE-D-005::variant-1,0.46213,2641,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 1863 (char 1862)",0.2693,0.6975,0.0,False,"{'final_score': 0.2693, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8688, 'institutional_loss_score': 0.9888, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
298,CASE-D-005::variant-1,0.697155,2589,True,,0.6741,1.0,0.0,False,"{'final_score': 0.6741, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.986, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
299,CASE-D-005::variant-1,0.73461,2801,True,,0.7564,1.0,0.0,False,"{'final_score': 0.7564, 'certificate_score': 1.0, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9451, 'institutional_loss_score': 0.9944, 'parse_success': 1.0, 'unsafe_release': 0.0}",correct_but_policy_incomplete
300,CASE-D-005::variant-1,0.463605,5786,True,partial_json_recovery: Expecting ':' delimiter: line 1 column 3304 (char 3303),0.2735,0.6975,0.0,False,"{'final_score': 0.2735, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8688, 'institutional_loss_score': 0.9805, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
301,CASE-D-006::variant-1,0.5383,2525,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 519 (char 518)",0.3622,0.8875,0.0,False,"{'final_score': 0.3622, 'certificate_score': 0.8875, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.9339, 'institutional_loss_score': 0.9759, 'parse_success': 1.0, 'unsafe_release': 0.0}",incorrect_resolution
302,CASE-D-006::variant-1,0.4473,2622,True,"partial_json_recovery: Expecting ',' delimiter: line 1 column 1856 (char 1855)",0.2379,0.6975,0.0,False,"{'final_score': 0.2379, 'certificate_score': 0.6975, 'control_satisfied_resolution': 0.0, 'institutional_utility': 0.8618, 'institutional_loss_score': 0.9888, 'parse_success': 1.0, 'unsafe_release': 0.0}",falsifier_blocked
